order_id,customer_id,order_date,total_amount,status
644,18393,2024-07-04,37437.26,Shipped
645,47289,2022-12-15,14210.72,Shipped
646,42839,2024-03-31,2112.95,Cancelled
647,46648,2022-10-27,27941.13,Returned
648,19384,2024-05-11,4286.1,Cancelled
649,16593,2022-10-19,24372.46,Cancelled
650,22838,2022-07-28,33208.64,Shipped
651,26498,2023-04-14,48595.94,Pending
652,13987,2022-12-10,40939.35,Pending
653,7717,2023-02-10,18793.9,Pending
654,39093,2024-04-19,30316.01,Shipped
655,28134,2023-06-19,46302.27,Cancelled
656,39829,2024-11-21,17933.1,Shipped
657,34147,2024-06-13,30457.3,Returned
658,34120,2024-05-24,25261.64,Returned
659,31741,2023-10-13,24721.56,Returned
660,15043,2024-01-19,18552.65,Shipped
661,18857,2025-03-16,46953.14,Returned
662,40090,2025-01-26,6121.3,Delivered
663,11475,2023-12-12,28576.97,Returned
664,20401,2022-07-02,14445.99,Shipped
665,44293,2023-12-02,38463.95,Shipped
666,41590,2022-07-22,13416.44,Delivered
667,20112,2024-02-21,32278.44,Delivered
668,12095,2024-04-12,36883.87,Pending
669,26433,2023-06-22,28122.3,Pending
670,45559,2024-01-16,9543.92,Cancelled
671,13233,2024-04-13,31718.4,Pending
672,2989,2023-06-16,47451.51,Shipped
673,49496,2025-04-04,29721.69,Pending
674,17841,2023-11-14,44720.71,Delivered
675,2515,2024-04-16,31765.77,Returned
676,9261,2023-04-23,26842.61,Delivered
677,22066,2024-09-22,23327.39,Returned
678,45548,2025-01-27,31136.73,Delivered
679,31635,2023-01-07,30895.32,Pending
680,46969,2023-01-27,48839.35,Returned
681,4930,2024-08-27,26930.02,Returned
682,38596,2025-04-03,9773.24,Cancelled
683,28517,2022-10-10,44560.44,Cancelled
684,12147,2024-07-08,43680.25,Returned
685,49669,2024-11-19,47295.74,Pending
686,14555,2024-01-20,30950.33,Shipped
687,7617,2023-01-20,16793.66,Pending
688,9984,2024-04-23,34188.55,Pending
689,13475,2024-07-07,33781.12,Delivered
690,43775,2024-09-18,1593.09,Delivered
691,43627,2023-09-08,44681.94,Cancelled
692,19634,2022-10-14,46652.99,Delivered
693,39796,2024-10-14,44543.98,Returned
694,4870,2024-02-14,11359.89,Pending
695,21306,2022-07-30,9427.34,Cancelled
696,10971,2024-01-17,15378.1,Pending
697,2483,2024-01-23,8058.22,Cancelled
698,45542,2023-07-14,7303.83,Delivered
699,44756,2023-05-20,35517.76,Cancelled
700,42672,2023-01-03,43986.81,Delivered
701,9978,2023-03-15,8783.38,Pending
702,23526,2024-09-07,42996.06,Returned
703,28049,2024-12-09,25301.58,Delivered
704,24272,2024-07-11,36470.97,Cancelled
705,2656,2024-05-21,10682.33,Returned
706,30784,2022-07-17,36950.19,Delivered
707,40529,2025-04-29,37256.89,Pending
708,3665,2025-04-04,4480.92,Shipped
709,23855,2022-11-13,6950.84,Returned
710,13262,2023-06-19,42536.13,Shipped
711,23287,2024-08-16,13847.41,Cancelled
712,18375,2024-03-09,46310.27,Shipped
713,15665,2024-01-09,20270.87,Delivered
714,24272,2024-09-29,27843.59,Cancelled
715,26594,2025-02-26,8821.1,Cancelled
716,1816,2022-08-04,10234.74,Delivered
717,17541,2023-12-15,49961.02,Returned
718,13907,2024-09-08,10368.81,Delivered
719,42780,2022-07-24,27494.89,Returned
720,3672,2022-12-13,41372.96,Returned
721,46405,2025-02-24,2536.81,Pending
722,49453,2025-02-06,43200.47,Pending
723,47963,2024-03-09,34074.66,Shipped
724,46706,2023-06-22,40520.93,Cancelled
725,33366,2023-06-16,19890.65,Shipped
726,21369,2022-10-27,25082.04,Cancelled
727,12135,2024-07-07,34600.71,Delivered
728,44678,2025-01-10,9543.84,Delivered
729,47111,2024-08-14,4065.91,Returned
730,8553,2023-12-06,4741.31,Pending
731,15620,2023-07-01,49006.29,Pending
732,39045,2023-04-12,32950.63,Delivered
733,39170,2023-09-23,42375.12,Delivered
734,41915,2023-12-23,22879.94,Delivered
735,11815,2022-09-07,22603.85,Cancelled
736,7757,2022-08-11,44197.25,Pending
737,4433,2024-04-28,27673.56,Delivered
738,13661,2022-12-26,47623.51,Returned
739,29861,2023-11-20,43678.8,Cancelled
740,44800,2024-01-30,29635.92,Returned
741,14517,2023-07-14,3018.74,Pending
742,17167,2024-09-03,2394.62,Delivered
743,29606,2023-12-01,16463.92,Returned
744,35294,2024-10-15,46292.7,Pending
745,45381,2025-04-23,46723.6,Returned
746,23181,2025-01-25,7220.54,Delivered
747,42279,2023-01-02,30812.06,Shipped
748,36190,2023-11-18,1259.38,Shipped
749,7048,2023-06-27,27681.0,Returned
750,31238,2022-09-30,25236.74,Cancelled
751,37752,2025-04-16,19459.41,Pending
752,7340,2022-07-20,45105.6,Returned
753,30523,2024-11-03,37482.04,Pending
754,23952,2023-12-21,11476.48,Cancelled
755,10785,2025-02-20,25215.41,Cancelled
756,24803,2023-03-22,40271.87,Returned
757,41055,2024-03-31,49037.92,Delivered
758,48108,2024-12-20,25162.71,Cancelled
759,15830,2025-02-01,7378.45,Pending
760,11251,2023-11-24,47119.52,Pending
761,43822,2023-11-14,30230.9,Cancelled
762,37078,2023-05-19,32959.55,Delivered
763,29688,2025-05-27,8909.75,Pending
764,42977,2023-11-26,44770.7,Pending
765,5400,2025-05-05,42712.71,Delivered
766,11543,2022-08-05,7680.06,Shipped
767,35472,2022-07-09,36744.6,Delivered
768,43157,2024-02-29,14849.08,Shipped
769,17441,2023-02-09,13326.02,Cancelled
770,37259,2022-07-01,28024.78,Delivered
771,1760,2025-02-27,29652.48,Delivered
772,20649,2024-08-24,38599.86,Returned
773,30700,2024-08-03,18356.4,Delivered
774,14096,2023-11-26,26546.46,Cancelled
775,25548,2023-09-14,32807.39,Pending
776,25789,2025-02-26,35465.94,Pending
777,664,2025-03-14,29790.68,Returned
778,2764,2023-11-26,4955.54,Shipped
779,17733,2024-09-28,25470.07,Shipped
780,19664,2023-05-01,44167.04,Returned
781,11350,2023-12-10,48807.77,Pending
782,39107,2023-08-16,21944.85,Cancelled
783,11266,2024-07-27,4042.53,Pending
784,32235,2024-07-06,14279.62,Delivered
785,11049,2025-05-04,11126.34,Pending
786,37130,2023-08-20,33282.55,Delivered
787,29974,2024-12-28,30722.53,Pending
788,41740,2023-12-05,20869.38,Delivered
789,820,2023-04-29,45222.4,Shipped
790,18801,2024-11-01,32671.13,Delivered
791,1981,2024-04-08,46846.91,Cancelled
792,44096,2025-05-13,44635.54,Delivered
793,1685,2024-07-14,35693.71,Cancelled
794,45499,2023-11-04,35261.67,Pending
795,49306,2023-10-05,33843.06,Returned
796,36403,2022-09-29,47275.76,Returned
797,31075,2023-11-14,48632.79,Shipped
798,15268,2023-12-17,34753.98,Pending
799,7364,2024-07-03,25816.88,Returned
800,37359,2024-07-30,26794.39,Shipped
801,24292,2024-05-04,45605.51,Delivered
802,48920,2023-06-29,9894.51,Returned
803,11912,2024-03-26,15755.22,Returned
804,21871,2023-11-16,25818.5,Pending
805,79,2025-05-01,43892.37,Cancelled
806,37312,2022-07-20,9826.83,Returned
807,46832,2022-11-27,41535.85,Delivered
808,9126,2024-07-03,18229.22,Returned
809,12137,2023-10-21,29202.35,Delivered
810,5430,2024-09-23,33191.85,Pending
811,37080,2023-12-09,49519.24,Returned
812,30686,2023-08-07,49550.12,Returned
813,33813,2024-02-22,16066.67,Pending
814,46841,2024-05-18,23166.75,Cancelled
815,49134,2024-10-16,40452.43,Cancelled
816,45179,2025-04-09,49524.81,Cancelled
817,36090,2023-09-01,45208.77,Cancelled
818,31663,2022-12-20,25738.34,Pending
819,329,2023-01-03,47863.57,Pending
820,21524,2023-12-16,23638.69,Shipped
821,32958,2025-01-09,41224.05,Returned
822,25955,2025-02-13,21034.97,Shipped
823,21833,2023-02-20,8429.47,Cancelled
824,15432,2024-11-08,32862.52,Delivered
825,11163,2024-02-25,48615.64,Pending
826,48183,2022-09-11,12252.82,Returned
827,4041,2025-01-30,2333.81,Delivered
828,48396,2024-12-19,18798.93,Pending
829,45535,2025-04-25,37175.51,Returned
830,3880,2023-11-28,22639.21,Cancelled
831,38566,2025-05-06,39625.58,Cancelled
832,45939,2024-06-01,1711.54,Returned
833,8614,2022-11-02,41831.35,Shipped
834,9806,2025-01-31,49877.85,Returned
835,5720,2023-02-12,5143.06,Delivered
836,29964,2024-06-09,46806.6,Shipped
837,32758,2025-03-17,35460.72,Returned
838,37952,2023-08-25,31945.96,Cancelled
839,5968,2022-11-14,9736.95,Returned
840,45182,2023-02-23,32858.53,Pending
841,39668,2024-07-31,757.31,Delivered
842,43738,2023-10-11,526.03,Cancelled
843,18185,2025-04-19,31656.23,Pending
844,48728,2024-06-16,30237.74,Returned
845,48041,2023-11-18,9630.45,Returned
846,17178,2023-06-24,21270.45,Cancelled
847,45885,2025-03-09,8735.27,Pending
848,24348,2022-09-04,12401.66,Pending
849,46582,2022-11-01,30282.73,Shipped
850,42499,2024-12-25,42923.51,Shipped
851,29330,2023-03-19,1057.76,Delivered
852,2589,2024-03-05,417.08,Cancelled
853,31036,2023-04-27,20981.41,Pending
854,30217,2023-03-26,39541.92,Shipped
855,47533,2023-07-27,7656.15,Pending
856,22342,2023-03-01,1535.42,Returned
857,14115,2022-07-18,41944.71,Returned
858,4537,2025-02-12,18726.23,Pending
859,35699,2023-03-28,4707.11,Shipped
860,17578,2024-12-12,13282.65,Returned
861,22391,2023-11-24,13671.4,Shipped
862,37929,2023-07-11,4481.34,Cancelled
863,29596,2023-12-31,17014.52,Shipped
864,37815,2025-04-21,47625.09,Cancelled
865,49395,2025-03-03,31619.82,Delivered
866,10371,2022-09-24,8007.39,Shipped
867,7046,2025-01-06,8267.05,Delivered
868,31116,2024-11-11,26369.46,Returned
869,16198,2024-11-28,7769.84,Cancelled
870,34370,2023-12-12,23019.4,Shipped
871,33076,2025-03-25,47196.51,Shipped
872,19785,2022-09-25,25461.31,Delivered
873,41668,2023-11-18,5645.58,Cancelled
874,5416,2025-02-13,6427.91,Pending
875,25970,2022-07-13,29049.46,Cancelled
876,34905,2023-04-01,15259.95,Returned
877,41181,2022-07-15,13276.99,Shipped
878,48333,2023-01-26,47643.22,Returned
879,15300,2024-11-02,6256.94,Delivered
880,27255,2025-06-17,38729.59,Cancelled
881,20087,2023-09-19,13944.03,Delivered
882,26931,2024-10-22,42775.1,Returned
883,20329,2024-03-10,12526.5,Cancelled
884,2541,2024-10-23,49253.44,Returned
885,28542,2022-12-09,32194.26,Shipped
886,24311,2024-06-02,46595.31,Delivered
887,18470,2023-08-23,11586.72,Shipped
888,46703,2025-04-29,29051.29,Cancelled
889,15054,2023-08-20,32699.74,Shipped
890,31367,2025-02-18,15413.95,Pending
891,14845,2024-02-13,7145.96,Shipped
892,20397,2022-08-13,48232.44,Pending
893,43108,2022-12-11,13429.1,Pending
894,35116,2024-01-05,5442.74,Delivered
895,7338,2025-02-26,4863.56,Cancelled
896,23398,2024-12-13,41874.04,Shipped
897,9259,2024-01-15,40833.88,Cancelled
898,9083,2023-12-15,46928.44,Cancelled
899,35694,2024-09-20,39077.66,Shipped
900,13242,2023-04-09,45050.39,Delivered
901,37108,2023-07-07,27858.76,Delivered
902,26666,2024-07-25,27660.01,Pending
903,29991,2025-05-17,28538.46,Cancelled
904,34614,2023-06-26,40219.43,Shipped
905,48648,2023-02-16,1601.65,Pending
906,16147,2024-01-27,22937.24,Cancelled
907,33815,2024-10-20,24729.63,Shipped
908,16475,2024-12-01,9370.66,Returned
909,15560,2023-09-05,18212.61,Shipped
910,23896,2024-02-10,14100.38,Delivered
911,567,2024-07-05,12251.17,Shipped
912,12612,2022-07-12,24439.78,Returned
913,42342,2024-01-21,7798.25,Pending
914,48820,2024-05-23,11425.26,Shipped
915,18060,2025-02-12,21585.32,Shipped
916,24668,2023-10-27,29708.86,Delivered
917,47111,2022-11-08,20254.05,Cancelled
918,22795,2024-12-01,15249.54,Shipped
919,8980,2023-06-08,14779.45,Returned
920,18220,2023-04-22,23565.57,Pending
921,27997,2023-10-25,34715.78,Returned
922,21292,2024-12-22,20500.5,Delivered
923,37373,2022-08-11,46475.9,Pending
924,13041,2024-03-28,5191.47,Cancelled
925,29507,2024-08-07,19819.89,Shipped
926,32216,2024-06-11,15618.16,Cancelled
927,13199,2024-06-10,10307.56,Cancelled
928,43703,2025-03-10,46421.37,Shipped
929,16702,2025-02-03,25269.77,Delivered
930,46143,2024-07-19,15064.89,Returned
931,24717,2024-08-01,4251.43,Delivered
932,25305,2023-08-26,7061.77,Delivered
933,14118,2022-12-26,45614.29,Pending
934,18515,2025-03-30,13583.86,Returned
935,847,2023-07-20,42402.31,Pending
936,21880,2024-09-07,41372.26,Shipped
937,9132,2022-09-19,13732.04,Pending
938,15689,2024-09-23,39789.68,Delivered
939,32296,2023-12-15,11366.99,Pending
940,6275,2023-07-29,37999.63,Shipped
941,30898,2024-03-20,5685.24,Shipped
942,8477,2023-07-21,30380.66,Pending
943,2025,2024-03-14,35378.38,Returned
944,18131,2025-05-10,6486.49,Returned
945,15672,2023-11-16,40737.95,Delivered
946,30534,2023-11-27,22816.74,Cancelled
947,45038,2024-09-29,5128.49,Shipped
948,48741,2024-12-05,40282.62,Delivered
949,45115,2023-04-02,6185.04,Cancelled
950,24609,2024-07-25,42090.77,Returned
951,39759,2024-08-09,45781.49,Cancelled
952,28967,2023-11-02,9933.36,Shipped
953,26686,2024-06-22,8596.94,Delivered
954,13682,2025-04-03,41641.43,Pending
955,38667,2024-11-27,6244.04,Cancelled
956,32194,2025-01-24,12613.61,Delivered
957,19393,2024-05-21,12940.91,Delivered
958,15637,2022-08-23,7005.28,Pending
959,37133,2023-07-08,11507.63,Delivered
960,28078,2023-01-03,36520.48,Pending
961,28160,2024-07-30,40838.02,Returned
962,35514,2022-12-27,12673.51,Delivered
963,17211,2023-12-09,15546.05,Delivered
964,41553,2023-06-03,15061.25,Delivered
965,1978,2025-02-08,26126.81,Returned
966,16338,2023-01-14,39755.75,Returned
967,14775,2024-03-12,32098.71,Delivered
968,16087,2023-01-27,29732.77,Returned
969,41406,2022-09-03,6450.68,Returned
970,16623,2024-06-07,744.39,Shipped
971,38957,2023-01-01,36329.53,Shipped
972,16241,2025-02-04,38436.46,Returned
973,13095,2023-01-10,25608.83,Pending
974,2194,2023-01-10,24678.02,Delivered
975,28958,2023-07-06,37889.77,Delivered
976,36197,2024-05-02,12275.56,Returned
977,33123,2022-11-22,4113.75,Returned
978,27089,2022-12-17,18050.9,Cancelled
979,24512,2025-04-14,31946.11,Cancelled
980,32806,2022-11-17,37881.45,Delivered
981,25688,2022-12-04,8966.54,Pending
982,48604,2024-12-14,49390.74,Returned
983,19858,2023-01-31,25375.18,Delivered
984,25624,2025-01-12,15070.73,Shipped
985,38382,2023-07-17,13924.7,Shipped
986,5822,2025-01-18,43295.64,Cancelled
987,7606,2025-04-20,27133.74,Shipped
988,28449,2024-10-21,21981.37,Returned
989,40886,2025-01-06,46809.87,Cancelled
990,3363,2025-04-26,34143.8,Shipped
991,15554,2023-05-13,11159.93,Shipped
992,42942,2024-07-25,24173.7,Cancelled
993,21102,2024-05-25,44746.58,Returned
994,1898,2024-07-05,32384.34,Delivered
995,36668,2023-11-30,16977.18,Shipped
996,15311,2022-11-05,46260.24,Pending
997,44012,2024-09-14,9229.19,Shipped
998,36731,2024-09-29,3762.16,Returned
999,41638,2025-05-12,46709.12,Delivered
1000,16176,2024-03-24,16808.68,Cancelled
1001,32730,2024-12-16,36039.84,Returned
1002,196,2023-09-03,49596.95,Pending
1003,15085,2023-11-19,38148.82,Shipped
1004,41919,2022-09-13,41373.58,Delivered
1005,9708,2024-11-15,39331.99,Returned
1006,49219,2023-06-05,16085.6,Returned
1007,35996,2024-10-05,9536.37,Returned
1008,21912,2023-05-30,30465.74,Shipped
1009,6125,2023-04-03,28902.39,Shipped
1010,7049,2023-10-08,23224.14,Returned
1011,2424,2023-04-14,44908.17,Delivered
1012,16741,2023-09-12,16851.03,Returned
1013,2408,2023-02-11,1868.14,Pending
1014,29355,2023-02-15,13218.83,Cancelled
1015,31783,2024-01-08,39053.69,Returned
1016,43870,2023-12-12,22438.89,Delivered
1017,41433,2022-12-08,31200.76,Shipped
1018,18409,2022-07-04,35808.52,Returned
1019,20578,2023-12-11,24741.75,Delivered
1020,13316,2024-07-23,42794.38,Pending
1021,17391,2024-09-24,13411.05,Returned
1022,14304,2024-06-28,21925.18,Pending
1023,12313,2023-11-28,36017.38,Delivered
1024,1643,2023-08-29,23597.35,Delivered
1025,13217,2025-02-06,41881.06,Pending
1026,49658,2024-11-05,5396.24,Delivered
1027,31330,2024-06-22,25067.5,Pending
1028,20789,2022-10-06,28087.2,Shipped
1029,8858,2022-10-13,48926.7,Delivered
1030,43869,2023-09-18,43816.98,Pending
1031,27729,2025-05-28,34900.71,Delivered
1032,26909,2023-11-30,7567.77,Cancelled
1033,35254,2022-10-12,39558.85,Pending
1034,36975,2024-05-10,17491.66,Delivered
1035,9710,2024-06-22,49666.0,Cancelled
1036,8132,2024-05-24,29214.95,Pending
1037,10385,2022-09-06,43786.68,Delivered
1038,14375,2023-04-25,8513.64,Cancelled
1039,29771,2023-12-13,30037.48,Pending
1040,18812,2025-05-20,48185.6,Returned
1041,15968,2025-02-19,6838.98,Cancelled
1042,38990,2024-07-08,15819.93,Returned
1043,1625,2024-08-02,2408.67,Delivered
1044,39712,2025-04-07,31095.73,Delivered
1045,11829,2023-09-18,36718.87,Delivered
1046,29901,2023-04-12,35423.28,Shipped
1047,33202,2025-03-29,21760.06,Pending
1048,29133,2022-08-08,27708.64,Returned
1049,17918,2023-01-07,46038.49,Returned
1050,24387,2023-07-12,35615.72,Pending
1051,37220,2023-06-20,12241.49,Cancelled
1052,35484,2024-01-23,48083.78,Returned
1053,23611,2023-12-21,46767.57,Shipped
1054,26222,2024-09-23,35879.92,Shipped
1055,12903,2024-11-07,41114.25,Delivered
1056,40772,2024-05-07,49349.42,Cancelled
1057,47601,2024-01-05,347.05,Returned
1058,14900,2025-04-03,25990.86,Cancelled
1059,39544,2023-07-01,16745.68,Returned
1060,12834,2024-02-04,14586.12,Returned
1061,12711,2025-02-27,48534.03,Shipped
1062,23252,2023-10-01,7771.99,Returned
1063,32281,2022-11-03,8169.49,Cancelled
1064,10059,2023-04-29,14641.39,Returned
1065,23867,2024-09-26,36965.73,Returned
1066,43014,2023-05-07,42874.4,Returned
1067,15846,2022-10-31,3449.53,Pending
1068,12769,2025-03-04,16090.4,Cancelled
1069,29860,2024-08-31,3260.26,Delivered
1070,9851,2024-03-11,1621.66,Pending
1071,26397,2024-10-24,44252.74,Delivered
1072,34694,2022-09-07,38926.4,Shipped
1073,13670,2025-02-28,7280.92,Returned
1074,28213,2023-08-28,9391.8,Cancelled
1075,47577,2023-11-13,35319.09,Cancelled
1076,37085,2025-04-11,39380.14,Pending
1077,24081,2022-06-24,14269.09,Shipped
1078,41174,2025-04-28,49589.63,Pending
1079,5720,2022-09-22,27715.58,Returned
1080,10055,2024-10-07,224.01,Cancelled
1081,22017,2023-06-15,25401.34,Cancelled
1082,37398,2023-04-16,49377.9,Returned
1083,4124,2023-12-25,12124.84,Pending
1084,6376,2024-08-02,36917.16,Shipped
1085,42870,2022-08-07,23587.19,Returned
1086,19612,2025-03-09,48507.53,Pending
1087,22,2023-07-16,40399.92,Cancelled
1088,6907,2023-08-08,9024.45,Cancelled
1089,9977,2022-09-22,27111.93,Pending
1090,22981,2022-08-02,17476.7,Pending
1091,28549,2024-07-28,1079.34,Returned
1092,24192,2024-07-25,42514.85,Cancelled
1093,41675,2023-11-16,42357.4,Delivered
1094,6024,2024-10-08,34403.78,Shipped
1095,27818,2023-08-28,25618.88,Delivered
1096,8389,2022-11-02,45054.07,Returned
1097,8846,2023-12-01,3670.36,Cancelled
1098,23651,2023-02-19,25740.66,Delivered
1099,35934,2024-11-29,35566.42,Shipped
1100,33889,2023-02-19,8441.37,Pending
1101,14094,2022-10-05,30158.47,Delivered
1102,42917,2025-04-18,35375.27,Pending
1103,10878,2023-12-14,17791.05,Shipped
1104,16773,2025-04-25,37294.73,Cancelled
1105,44644,2023-07-22,48919.39,Delivered
1106,4533,2023-05-20,29070.96,Returned
1107,39572,2023-07-25,21242.41,Pending
1108,46635,2024-04-16,29061.15,Delivered
1109,16232,2022-11-22,43585.87,Shipped
1110,24583,2025-04-19,27853.25,Delivered
1111,33433,2024-01-26,31941.62,Shipped
1112,19000,2024-01-17,35904.28,Returned
1113,4280,2025-01-10,26555.94,Delivered
1114,30322,2024-08-12,36412.36,Pending
1115,27492,2023-06-02,7233.42,Pending
1116,13073,2024-12-06,5291.48,Pending
1117,30562,2023-05-18,6487.29,Delivered
1118,10180,2024-10-13,36187.59,Delivered
1119,27783,2023-11-15,16051.33,Returned
1120,35919,2023-08-04,30848.45,Pending
1121,10185,2024-05-16,44408.91,Returned
1122,14436,2024-03-22,35894.65,Returned
1123,22407,2025-01-01,9251.94,Shipped
1124,7338,2023-05-31,34199.05,Cancelled
1125,26076,2023-02-18,12160.43,Cancelled
1126,23597,2023-10-08,1306.95,Returned
1127,3044,2022-09-07,28851.65,Delivered
1128,15893,2024-01-15,34974.84,Pending
1129,547,2025-05-03,26468.38,Cancelled
1130,12964,2022-08-23,22233.0,Returned
1131,7074,2024-03-25,13673.95,Delivered
1132,48940,2025-05-01,19590.96,Delivered
1133,21548,2025-04-05,11708.26,Shipped
1134,34439,2024-08-15,19898.64,Cancelled
1135,4581,2023-05-12,22706.17,Returned
1136,20934,2025-06-13,45492.7,Cancelled
1137,19806,2022-10-23,15054.26,Pending
1138,21721,2025-03-04,29561.42,Delivered
